timestamp,attack_rate
2020-12-21,34615
2020-12-22,44229
2020-12-23,34452
2020-12-24,33372
2020-12-25,27203
2020-12-26,28776
2020-12-27,33471
2020-12-28,31361
2020-12-29,29203
2020-12-30,34660
2020-12-31,42044
2021-01-01,33457
2021-01-02,36654
2021-01-03,34367
2021-01-04,38581
2021-01-05,40785
2021-01-06,42368
2021-01-07,72074
2021-01-08,172933
2021-01-09,254084
2021-01-10,284583
2021-01-11,341044
2021-01-12,278360
2021-01-13,234835
2021-01-14,201605
2021-01-15,184001
2021-01-16,163111
2021-01-17,143090
2021-01-18,124961
2021-01-19,123322
2021-01-20,109162
2021-01-21,106042
2021-01-22,83590
2021-01-23,71715
2021-01-24,64018
2021-01-25,62151
2021-01-26,69263
2021-01-27,61562
2021-01-28,58541
2021-01-29,50817
2021-01-30,57171
2021-01-31,53252
2021-02-01,55452
2021-02-02,46668
2021-02-03,45453
2021-02-04,40437
2021-02-05,36865
2021-02-06,40001
2021-02-07,42503
2021-02-08,50183
2021-02-09,57053
2021-02-10,48975
2021-02-11,38690
2021-02-12,31505
2021-02-13,39416
2021-02-14,38364
2021-02-15,54428
2021-02-16,71863
2021-02-17,46307
2021-02-18,36005
2021-02-19,26296
2021-02-20,25453
2021-02-21,25258
2021-02-24,25921
2021-02-25,26373
2021-02-26,24184
2021-02-27,25736
2021-02-28,25543
2021-03-01,36041
2021-03-02,25430
2021-03-03,29129
2021-03-04,24514
2021-03-05,26409
2021-03-06,24956
2021-03-07,32745
2021-03-08,36651
2021-03-09,39524
2021-03-10,27867
2021-03-11,23227
2021-03-12,27436
2021-03-13,25792
2021-03-14,27560
2021-03-15,78504
2021-03-16,31600
2021-03-17,32516
2021-03-18,28783
2021-03-19,41326
2021-03-20,68058
2021-03-21,56896
2021-03-22,69253
2021-03-23,74845
2021-03-24,65059
2021-03-25,61145
2021-03-26,52263
2021-03-27,52406
2021-03-28,63796
2021-03-29,80445
2021-03-30,82518
2021-03-31,61109
2021-04-01,85248
2021-04-02,79277
2021-04-03,72893
2021-04-04,76211
2021-04-05,77296
2021-04-06,74002
2021-04-07,77692
2021-04-08,76955
2021-04-09,101533
2021-04-10,107123
2021-04-11,85038
2021-04-12,74518
2021-04-13,87087
2021-04-14,84254
2021-04-15,86886
2021-04-16,97270
2021-04-17,75076
2021-04-18,86423
2021-04-19,91198
2021-04-20,99924
2021-04-21,75696
2021-04-22,102626
2021-04-23,94197
2021-04-24,76217
2021-04-25,84392
2021-04-26,81298
2021-04-27,87155
2021-04-28,100167
2021-04-29,95095
2021-04-30,85318
2021-05-01,100620
2021-05-02,90815
2021-05-03,95992
2021-05-04,84084
2021-05-05,94591
2021-05-06,98025
2021-05-07,102902
2021-05-08,94237
2021-05-09,94291
2021-05-10,120322
2021-05-11,78738
2021-05-12,78674
2021-05-13,77570
2021-05-14,82958
2021-05-15,75438
2021-05-16,90549
2021-05-17,80278
2021-05-18,66995
2021-05-19,74867
2021-05-20,71312
2021-05-21,65361
2021-05-22,61887
2021-05-23,47803
2021-05-24,37118
2021-05-25,24618
2021-05-26,15988
2021-05-27,38672
2021-05-28,95416
2021-05-29,89103
2021-05-30,89964
2021-05-31,95342
2021-06-01,86302
2021-06-02,90757
2021-06-03,96185
2021-06-04,93611
2021-06-05,96296
2021-06-06,93376
2021-06-07,100261
2021-06-08,118344
2021-06-09,99406
2021-06-10,104917
2021-06-11,143872
2021-06-12,98571
2021-06-13,97685
2021-06-14,92468
2021-06-15,107156
2021-06-16,96778
2021-06-17,98822
2021-06-18,92333
2021-06-19,95178
2021-06-20,103233
2021-06-21,114754
2021-06-22,114459
2021-06-23,107408
2021-06-24,127812
2021-06-25,98398
2021-06-26,118727
2021-06-27,107488
2021-06-28,105307
2021-06-29,107917
2021-06-30,106940
2021-07-01,92198
2021-07-02,103900
2021-07-03,89010
2021-07-04,108197
2021-07-05,87378
2021-07-06,98158
2021-07-07,117938
2021-07-08,101363
2021-07-09,100545
2021-07-10,117563
2021-07-11,102473
2021-07-12,100944
2021-07-13,109644
2021-07-14,84480
2021-07-15,100388
2021-07-16,98551
2021-07-17,91329
2021-07-18,99875
2021-07-19,91730
2021-07-20,88974
2021-07-21,100492
2021-07-22,109219
2021-07-23,112875
2021-07-24,100556
2021-07-25,89309
2021-07-26,94838
2021-07-27,110792
2021-07-28,115812
2021-07-29,95241
2021-07-30,99697
2021-07-31,85808
2021-08-01,89847
2021-08-02,98483
2021-08-03,87582
2021-08-04,98812
2021-08-05,110140
2021-08-06,100195
2021-08-07,94829
2021-08-08,92997
2021-08-09,97830
2021-08-10,101231
2021-08-11,85275
2021-08-12,94687
2021-08-13,100734
2021-08-14,79936
2021-08-15,79372
2021-08-16,107458
2021-08-17,88329
2021-08-18,93023
2021-08-19,90985
2021-08-20,98636
2021-08-21,124450
2021-08-22,105095
2021-08-23,105457
2021-08-24,106798
2021-08-25,122190
2021-08-26,110154
2021-08-27,108580
2021-08-28,114920
2021-08-29,107240
2021-08-30,125522
2021-08-31,107734
2021-09-01,96443
2021-09-02,101219
2021-09-03,110462
2021-09-04,121042
2021-09-05,97759
2021-09-06,115144
2021-09-07,111730
2021-09-08,113851
2021-09-09,116099
2021-09-10,99417
2021-09-11,118100
2021-09-12,105910
2021-09-13,104796
2021-09-14,86983
2021-09-15,104460
2021-09-16,108255
2021-09-17,100798
2021-09-18,109756
2021-09-19,117760
2021-09-20,102054
2021-09-21,100951
2021-09-22,104701
2021-09-23,103054
2021-09-24,100104
2021-09-25,96259
2021-09-26,112922
2021-09-27,114915
2021-09-28,105893
2021-09-29,105716
2021-09-30,97721
2021-10-01,77078
2021-10-02,73590
2021-10-03,68648
2021-10-04,89506
2021-10-05,81535
2021-10-06,72705
2021-10-07,76946
2021-10-08,69710
2021-10-09,79153
2021-10-10,63917
2021-10-11,80918
2021-10-12,67466
2021-10-13,60154
2021-10-14,70325
2021-10-15,75283
2021-10-16,73333
2021-10-17,78456
2021-10-18,61168
2021-10-19,53241
2021-10-20,64939
2021-10-21,64845
2021-10-22,55923
2021-10-23,54042
2021-10-24,64611
2021-10-25,43163
2021-10-26,50601
2021-10-27,62989
2021-10-28,51249
2021-10-29,58415
2021-10-30,57376
2021-10-31,55055
2021-11-01,42602
2021-11-02,50137
2021-11-03,49231
2021-11-04,64456
2021-11-05,106391
2021-11-06,113200
2021-11-07,90070
2021-11-08,74319
2021-11-09,104602
2021-11-10,96514
2021-11-11,80874
2021-11-12,93851
2021-11-13,88466
2021-11-14,92080
2021-11-15,94698
2021-11-16,85260
2021-11-17,81370
2021-11-18,80499
2021-11-19,64198
2021-11-20,80823
2021-11-21,66541
2021-11-22,68992
2021-11-23,66401
2021-11-24,73633
2021-11-25,90819
2021-11-26,89687
2021-11-27,102549
2021-11-28,99322
2021-11-29,90930
2021-11-30,92681
2021-12-01,81718
2021-12-02,93152
2021-12-03,78048
2021-12-04,93788
2021-12-05,80318
2021-12-06,89202
2021-12-07,87084
2021-12-08,95017
2021-12-09,89555
2021-12-10,79233
2021-12-11,86799
2021-12-12,88916
2021-12-13,90338
2021-12-14,90387
2021-12-15,96892
2021-12-16,99779
2021-12-17,89717
2021-12-18,119349
